id_departamento,departamento,id_municipio,municipio,id_localidad,localidad,año_servicio,mes_servicio,energia_activa,energia_reactiva,potencia_maxima,dia_demanda_maxima,fecha_demanda_maxima,promedio_diario_horas
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2021,7,3.677,2.501,60.0,jueves,2021 Jul 15 07:15:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2021,7,5.563,7.257,60.0,viernes,2021 Jul 09 07:30:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250005,LAS MERCEDES (EL CHARCO - NARIÑO),2021,7,1.921,805.0,60.0,sábado,2021 Jul 10 07:00:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2021,7,16.244,4.164,80.0,sábado,2021 Jul 31 09:15:00 PM,24.0
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2021,7,4.411,2.141,60.0,sábado,2021 Jul 10 07:15:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2021,7,2.053,424.0,60.0,jueves,2021 Jul 15 06:45:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2021,7,7.561,2.063,60.0,miércoles,2021 Jul 21 08:00:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2021,7,6.297,2.533,60.0,sábado,2021 Jul 03 12:30:00 AM,24.0
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2021,7,4.832,3.888,60.0,miércoles,2021 Jul 21 07:15:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2021,7,5.049,1.511,60.0,jueves,2021 Jul 08 06:45:00 PM,24.0
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2021,7,3.705,821.0,60.0,jueves,2021 Jul 08 06:30:00 PM,24.0
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2021,7,3.654,996.0,60.0,viernes,2021 Jul 16 07:45:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2021,7,8.487,2.807,60.0,jueves,2021 Jul 15 06:30:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2021,7,19.896,11.314,100.0,sábado,2021 Jul 31 12:00:00 AM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2021,7,24.442,8.274,60.0,viernes,2021 Jul 23 06:30:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,7,1.956,1.972,60.0,miércoles,2021 Jul 28 07:45:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696017,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),2021,7,3.384,1.769,60.0,jueves,2021 Jul 22 07:15:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,7,2.704,1.945,60.0,martes,2021 Jul 27 06:30:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2021,7,4.35,2.478,60.0,sábado,2021 Jul 31 08:00:00 PM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2021,7,861.962,342.04,60.0,jueves,2021 Jul 08 02:30:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2021,7,5.823,2.633,60.0,miércoles,2021 Jul 07 11:45:00 PM,24.0
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2021,7,17.752,2.813,60.0,jueves,2021 Jul 29 07:15:00 PM,24.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2021,7,10.326,377.485,60.0,jueves,2021 Jul 29 11:45:00 PM,24.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2021,7,28.872,8.92,60.0,martes,2021 Jul 27 12:30:00 AM,24.0
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2021,7,278.417,122.022,60.0,martes,2021 Jul 13 02:45:00 PM,24.0
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2021,7,302.496,137.297,60.0,lunes,2021 Jul 12 06:30:00 PM,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2021,7,22.27,8.64,60.0,jueves,2021 Jul 15 07:15:00 PM,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2021,7,10.326,748.079,60.0,jueves,2021 Jul 29 02:15:00 PM,24.0
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2021,7,126.001,66.15,60.0,martes,2021 Jul 06 07:30:00 PM,24.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,8,10.326,8.475,60.0,miércoles,2021 Aug 25 03:15:00 PM,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2021,8,110.682,39.445,60.0,martes,2021 Aug 24 06:45:00 PM,24.0
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2021,8,23.827,10.761,60.0,jueves,2021 Aug 26 06:30:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2021,8,5.399,2.044,60.0,sábado,2021 Aug 21 01:00:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2021,8,1.47,106.0,60.0,lunes,2021 Aug 02 07:15:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2021,8,86.883,37.8,60.0,sábado,2021 Aug 28 01:30:00 PM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2021,8,10.326,8.475,60.0,viernes,2021 Aug 13 03:30:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,8,14.79,7.712,60.0,domingo,2021 Aug 01 03:00:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2021,8,6.17,2.136,60.0,domingo,2021 Aug 15 12:30:00 AM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,8,20.083,7.311,60.0,miércoles,2021 Aug 18 10:15:00 PM,24.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2021,8,17.548,7.603,60.0,sábado,2021 Aug 28 08:00:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,8,12.445,6.071,60.0,jueves,2021 Aug 26 06:45:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,8,6.469,3.127,60.0,sábado,2021 Aug 14 06:30:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,8,5.662,2.226,60.0,viernes,2021 Aug 27 06:30:00 PM,24.0
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,8,12.634,7.253,60.0,martes,2021 Aug 31 06:45:00 PM,24.0
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,8,8.95,3.734,60.0,sábado,2021 Aug 21 08:15:00 PM,10.0
19,CAUCA,19318,GUAPI,19318013,SAN ANTONIO DE GUAJUÍ (GUAPI - CAUCA),2021,8,11.744,5.105,60.0,viernes,2021 Aug 06 07:45:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418033,BOCA GRANDE (LÓPEZ (MICAY) - CAUCA),2021,8,4.112,845.0,60.0,martes,2021 Aug 24 07:15:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2021,8,3.72,1.509,60.0,sábado,2021 Aug 14 07:45:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418007,LA CONCHA - CONCEPCIÓN NAYA (LOPEZ (MICAY) - CAUCA),2021,8,2.213,479.0,60.0,sábado,2021 Aug 14 07:30:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2021,8,5.418,1.801,40.0,miércoles,2021 Aug 18 08:15:00 PM,6.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418012,SAN ANTONIO DE CHUARÉ (LÓPEZ DE MICAY - CAUCA),2021,8,8.774,3.212,60.0,jueves,2021 Aug 05 07:00:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418015,SAN ISIDRO (LÓPEZ DE MICAY - CAUCA),2021,8,836.0,360.0,60.0,miércoles,2021 Aug 25 06:45:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2021,8,4.619,1.957,60.0,jueves,2021 Aug 19 06:30:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2021,8,6.831,4.015,60.0,viernes,2021 Aug 06 07:15:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2021,8,7.907,5.353,60.0,lunes,2021 Aug 09 08:00:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2021,8,16.142,6.865,60.0,lunes,2021 Aug 02 07:15:00 PM,24.0
19,CAUCA,19809,TIMBIQUÍ,19809009,SANTA ROSA DE SAIJA (TIMBIQUÍ - CAUCA),2021,8,5.031,3.0,60.0,sábado,2021 Aug 28 08:45:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2021,8,557.523,215.995,60.0,jueves,2021 Aug 05 08:15:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2021,8,223.554,91.867,60.0,jueves,2021 Aug 05 09:00:00 PM,24.0
27,CHOCÓ,27006,ACANDÍ,27006007,SAN FRANCISCO (ACANDÍ - CHOCÓ),2021,8,22.177,7.911,60.0,lunes,2021 Aug 30 06:45:00 PM,24.0
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2021,8,48.295,14.438,60.0,viernes,2021 Aug 06 12:00:00 AM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2021,8,657.328,214.127,60.0,lunes,2021 Aug 02 07:15:00 PM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2021,8,58.747,23.51,60.0,lunes,2021 Aug 23 11:30:00 PM,24.0
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2021,8,149.273,64.719,60.0,miércoles,2021 Aug 04 07:15:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077905,BUENAVISTA (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2021,8,1.494,267.0,60.0,jueves,2021 Aug 26 05:45:00 PM,24.0
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2021,8,204.214,99.883,60.0,miércoles,2021 Aug 04 07:45:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,8,92.763,26.609,60.0,jueves,2021 Aug 05 07:30:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,8,12.07,5.437,64.0,viernes,2021 Aug 06 07:00:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2021,8,11.006,2.945,60.0,lunes,2021 Aug 30 08:15:00 PM,24.0
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2021,8,12.719,3.531,60.0,viernes,2021 Aug 27 07:00:00 PM,24.0
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2021,8,51.902,30.085,60.0,lunes,2021 Aug 02 07:15:00 PM,24.0
27,CHOCÓ,27372,JURADÓ,27372000,JURADÓ (JURADÓ - CHOCÓ),2021,8,157.126,71.49,60.0,sábado,2021 Aug 21 07:15:00 PM,24.0
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2021,8,14.772,8.182,56.0,martes,2021 Aug 03 07:45:00 PM,24.0
27,CHOCÓ,27495,NUQUÍ,27495001,ARUSÍ (NUQUÍ - CHOCO),2021,8,10.316,4.993,60.0,domingo,2021 Aug 22 07:30:00 PM,24.0
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2021,8,6.132,2.262,60.0,domingo,2021 Aug 22 06:30:00 PM,24.0
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2021,8,243.14,74.218,60.0,viernes,2021 Aug 13 06:45:00 PM,24.0
27,CHOCÓ,27495,NUQUÍ,27495011,PUERTO JAGUA (NUQUÍ - CHOCÓ),2021,8,880.0,128.0,60.0,lunes,2021 Aug 09 06:45:00 PM,24.0
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2021,8,8.686,3.061,60.0,domingo,2021 Aug 22 07:15:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2021,8,20.171,7.392,60.0,sábado,2021 Aug 07 07:30:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2021,8,18.716,5.483,60.0,jueves,2021 Aug 12 08:00:00 PM,24.0
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2021,8,420.962,149.705,60.0,viernes,2021 Aug 06 08:15:00 PM,24.0
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2021,8,59.261,19.836,60.0,jueves,2021 Aug 26 06:15:00 PM,24.0
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2021,8,10.326,556.149,60.0,martes,2021 Aug 24 02:45:00 PM,24.0
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2021,8,75.422,26.209,60.0,jueves,2021 Aug 19 07:00:00 PM,24.0
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2021,8,70.977,22.091,60.0,lunes,2021 Aug 23 07:00:00 PM,24.0
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2021,8,85.325,30.76,60.0,domingo,2021 Aug 08 11:00:00 PM,24.0
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2021,8,154.955,61.917,60.0,jueves,2021 Aug 19 06:30:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2021,8,20.533,12.886,60.0,sábado,2021 Aug 28 07:45:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2021,8,3.38,2.051,60.0,sábado,2021 Aug 14 07:30:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2021,8,6.046,7.853,60.0,sábado,2021 Aug 21 07:30:00 PM,24.0
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2021,8,16.506,4.14,88.0,sábado,2021 Aug 07 08:00:00 PM,24.0
52,NARIÑO,52520,FRANCISCO PIZARRO,52520013,SAN PEDRO DEL VINO (FRANCISCO PIZARRO - NARIÑO),2021,8,4.834,2.334,60.0,domingo,2021 Aug 01 12:00:00 AM,24.0
52,NARIÑO,52390,LA TOLA,52390005,AGUACATAL (LA TOLA - NARIÑO),2021,8,2.261,447.0,60.0,miércoles,2021 Aug 04 05:45:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2021,8,6.967,1.817,60.0,miércoles,2021 Aug 11 07:15:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2021,8,6.064,2.461,60.0,jueves,2021 Aug 26 11:30:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2021,8,4.746,3.922,60.0,miércoles,2021 Aug 11 07:00:00 PM,24.0
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2021,8,4.761,1.351,60.0,miércoles,2021 Aug 04 07:00:00 PM,24.0
52,NARIÑO,52473,MOSQUERA,52473010,EL BAJITO DE ECHANDÍA (MOSQUERA - NARIÑO),2021,8,4.205,929.0,60.0,lunes,2021 Aug 16 06:45:00 PM,24.0
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2021,8,3.546,899.0,60.0,martes,2021 Aug 10 06:15:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2021,8,9.664,3.078,60.0,martes,2021 Aug 31 07:00:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2021,8,20.977,11.894,96.0,martes,2021 Aug 31 07:30:00 PM,24.0
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2021,8,23.247,8.498,60.0,sábado,2021 Aug 21 06:45:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,8,2.474,1.349,60.0,domingo,2021 Aug 01 08:00:00 PM,24.0
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696022,SECADERO (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2021,8,2.899,2.219,60.0,sábado,2021 Aug 21 12:15:00 AM,24.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2021,8,4.394,2.594,60.0,sábado,2021 Aug 28 06:30:00 PM,7.0
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2021,8,961.358,369.644,60.0,jueves,2021 Aug 26 02:15:00 PM,24.0
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2021,8,5.921,2.588,60.0,lunes,2021 Aug 30 11:30:00 PM,8.0
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2021,8,19.39,3.104,60.0,martes,2021 Aug 24 07:00:00 PM,24.0
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2021,8,10.326,390.768,60.0,miércoles,2021 Aug 11 11:45:00 PM,24.0
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2021,8,30.762,9.153,60.0,martes,2021 Aug 24 12:30:00 AM,24.0
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2021,8,294.302,126.008,60.0,jueves,2021 Aug 26 02:45:00 PM,24.0
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2021,8,312.98,139.626,60.0,miércoles,2021 Aug 18 03:45:00 PM,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2021,8,23.993,9.524,60.0,domingo,2021 Aug 29 07:00:00 PM,24.0
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2021,8,10.326,745.045,60.0,viernes,2021 Aug 27 01:15:00 PM,24.0
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2021,8,134.645,70.101,60.0,jueves,2021 Aug 26 06:45:00 PM,24.0
19,CAUCA,19418,LÓPEZ DE MICAY,19418009,NOANAMITO (LÓPEZ DE MICAY - CAUCA),2021,9,5.674,1.841,44.0,sábado,2021 Sep 18 08:30:00 PM,24.0
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2021,9,10.326,8.475,60.0,lunes,2021 Sep 20 03:45:00 PM,24.0
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2021,9,109.597,38.862,60.0,sábado,2021 Sep 04 07:00:00 PM,24.0
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2021,9,23.838,10.769,60.0,martes,2021 Sep 28 06:15:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2021,9,4.52,1.671,60.0,martes,2021 Sep 21 07:00:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2021,9,4.371,511.0,60.0,jueves,2021 Sep 16 07:30:00 PM,24.0
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2021,9,95.811,39.504,60.0,lunes,2021 Sep 06 12:30:00 AM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2021,9,10.326,278.455,60.0,jueves,2021 Sep 16 09:15:00 PM,24.0
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2021,9,10.326,8.475,60.0,jueves,2021 Sep 23 03:30:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,9,13.611,7.311,60.0,viernes,2021 Sep 17 03:00:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2021,9,6.464,2.355,60.0,sábado,2021 Sep 25 10:15:00 PM,24.0
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2021,9,19.617,7.176,60.0,jueves,2021 Sep 30 09:45:00 PM,24.0
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2021,9,15.904,6.818,60.0,sábado,2021 Sep 11 06:45:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,9,12.661,6.607,60.0,sábado,2021 Sep 25 07:00:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753015,GUAYABAL (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,9,6.544,3.157,60.0,sábado,2021 Sep 25 06:30:00 PM,24.0
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2021,9,5.861,2.302,60.0,jueves,2021 Sep 09 07:30:00 PM,24.0
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2021,9,13.022,7.142,60.0,martes,2021 Sep 14 07:00:00 PM,24.0
19,CAUCA,19318,GUAPI,19318008,LIMONES (GUAPI - CAUCA),2021,9,7.729,3.452,60.0,jueves,2021 Sep 02 06:00:00 PM,24.0
